"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-03-25,2,2026-03-29,0.35,43,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.4,44,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.45,44,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.5,45,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.55,45,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.6,46,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.65,47,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.7,48,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.75,49,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.8,51,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.85,52.15,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.9,55,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.95,57.05,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.975,58.525,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.99,60.02,"quantile","ILI incidence","NO"
2026-03-25,2,2026-03-29,0.01,295.93,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.025,305.475,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.05,308.9,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.1,314,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.15,318,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.2,321.6,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.25,324.75,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.3,327.7,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.35,329.65,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.4,332,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.45,335,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.5,338.5,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.55,340.45,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.6,343,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.65,346,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.7,347.3,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.75,351,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.8,353,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.85,356,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.9,362.5,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.95,374.05,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.975,377,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.99,379.27,"quantile","ILI incidence","PL"
2026-03-25,2,2026-03-29,0.01,40.97,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.025,45.475,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.05,48.95,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.1,51,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.15,53,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.2,55,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.25,57,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.3,57,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.35,58.65,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.4,59.6,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.45,60,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.5,61,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.55,62,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.6,64,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.65,64,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.7,65,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.75,65.25,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.8,67.2,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.85,69,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.9,72,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.95,74.05,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.975,77.1,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.99,80.02,"quantile","ILI incidence","RO"
2026-03-25,2,2026-03-29,0.01,219.97,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.025,222.425,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.05,230,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.1,237.9,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.15,240,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.2,243,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.25,245,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.3,249,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.35,251,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.4,252.6,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.45,254,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.5,254.5,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.55,256.45,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.6,259,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.65,259.35,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.7,265,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.75,267,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.8,269.2,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.85,271.3,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.9,276,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.95,281.05,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.975,287.2,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.99,295.07,"quantile","ILI incidence","SK"
2026-03-25,2,2026-03-29,0.01,4,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.025,4.475,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.05,5,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.1,7,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.15,7.85,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.2,8,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.25,9,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.3,9,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.35,9,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.4,10,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.45,10,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.5,10,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.55,10,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.6,11,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.65,12,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.7,12,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.75,13,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.8,13,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.85,14,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.9,15,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.95,16,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.975,16.525,"quantile","ILI incidence","SI"
2026-03-25,2,2026-03-29,0.99,18,"quantile","ILI incidence","SI"
2026-03-25,3,2026-04-05,0.01,2026.73,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.025,2039.425,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.05,2052.55,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.1,2066.9,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.15,2077.4,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.2,2084.4,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.25,2092,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.3,2107,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.35,2109,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.4,2117,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.45,2127,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.5,2134,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.55,2136.45,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.6,2146.4,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.65,2154.4,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.7,2160,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.75,2162.25,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.8,2165.2,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.85,2177.45,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.9,2183.3,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.95,2197.1,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.975,2212.3,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.99,2222,"quantile","ILI incidence","AT"
2026-03-25,3,2026-04-05,0.01,150.98,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.025,153.475,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.05,158,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.1,161.9,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.15,164,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.2,167,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.25,168.75,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.3,173.7,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.35,177,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.4,178,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.45,179,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.5,180.5,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.55,182,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.6,183.4,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.65,185,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.7,188,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.75,190,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.8,191.2,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.85,193,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.9,197.1,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.95,201,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.975,208.575,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.99,211.03,"quantile","ILI incidence","BE"
2026-03-25,3,2026-04-05,0.01,0,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.025,1,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.05,1,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.1,1.9,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.15,2,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.2,2,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.25,2,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.3,3,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.35,3,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.4,3,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.45,3,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.5,3,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.55,4,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.6,4,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.65,4,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.7,4,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.75,5,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.8,5,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.85,5.15000000000001,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.9,7,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.95,8,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.975,8.52499999999999,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.99,9.01,"quantile","ILI incidence","HR"
2026-03-25,3,2026-04-05,0.01,24.99,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.025,26.475,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.05,28,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.1,31,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.15,31,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.2,33,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.25,33.75,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.3,34,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.35,35,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.4,36,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.45,36.55,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.5,37,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.55,38,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.6,39,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.65,39,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.7,40,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.75,41,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.8,44,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.85,45,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.9,46.1,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.95,50,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.975,52.05,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.99,54,"quantile","ILI incidence","CZ"
2026-03-25,3,2026-04-05,0.01,141,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.025,142.95,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.05,145.9,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.1,151,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.15,153.85,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.2,156,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.25,158.75,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.3,159,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.35,160,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.4,161.6,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.45,162,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.5,163,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.55,164,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.6,165.4,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.65,167,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.7,168,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.75,169.25,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.8,171,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.85,172,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.9,175.2,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.95,182,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.975,187,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.99,187.01,"quantile","ILI incidence","DK"
2026-03-25,3,2026-04-05,0.01,276.98,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.025,279,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.05,281,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.1,284.9,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.15,288,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.2,290.8,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.25,292,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.3,294,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.35,297,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.4,299.6,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.45,302.55,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.5,304,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.55,305,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.6,307.4,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.65,309,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.7,313,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.75,316,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.8,318,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.85,324.15,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.9,330.4,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.95,340.05,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.975,345.05,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.99,354.1,"quantile","ILI incidence","EE"
2026-03-25,3,2026-04-05,0.01,161.94,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.025,163.475,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.05,168.85,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.1,177,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.15,180,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.2,181.8,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.25,184,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.3,186,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.35,188,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.4,190.6,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.45,192,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.5,193,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.55,195.45,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.6,196,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.65,198.35,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.7,200,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.75,202,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.8,204,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.85,206.15,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.9,210.2,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.95,215,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.975,219.575,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.99,226.08,"quantile","ILI incidence","FR"
2026-03-25,3,2026-04-05,0.01,585.92,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.025,587.475,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.05,596.85,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.1,602.9,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.15,609.7,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.2,613,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.25,617,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.3,620.7,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.35,622,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.4,626.6,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.45,629,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.5,631,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.55,633.45,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.6,636.4,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.65,640.35,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.7,642.3,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.75,645.25,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.8,650.2,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.85,656.15,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.9,670,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.95,675.25,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.975,682.525,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.99,690.03,"quantile","ILI incidence","GR"
2026-03-25,3,2026-04-05,0.01,499.88,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.025,510.6,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.05,520,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.1,529.9,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.15,535.85,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.2,538.8,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.25,543,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.3,547.4,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.35,552,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.4,556,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.45,557,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.5,560,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.55,562.9,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.6,566.4,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.65,569,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.7,571,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.75,574,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.8,578.2,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.85,585.15,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.9,594.1,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.95,598.05,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.975,612,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.99,614.02,"quantile","ILI incidence","HU"
2026-03-25,3,2026-04-05,0.01,0,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.025,0,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.05,0,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.1,1,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.15,1,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.2,1,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.25,1,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.3,2,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.35,2,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.4,2,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.45,2,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.5,2,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.55,3,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.6,3,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.65,3,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.7,3,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.75,3,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.8,4,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.85,4,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.9,4,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.95,5,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.975,5.52499999999999,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.99,8.01,"quantile","ILI incidence","IE"
2026-03-25,3,2026-04-05,0.01,289.99,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.025,295.95,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.05,298.95,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.1,307.9,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.15,313,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.2,315.8,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.25,320,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.3,323,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.35,325,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.4,326,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.45,329.55,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.5,330,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.55,331,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.6,333.4,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.65,336.35,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.7,340,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.75,342,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.8,346,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.85,352.15,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.9,355,"quantile","ILI incidence","IT"
2026-03-25,3,2026-04-05,0.95,360,"quantile","ILI incidence","IT"
