"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-18,2,2026-02-22,0.8,47.2,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.85,49,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.9,51,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.95,54.05,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.975,56.575,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.99,60.02,"quantile","ILI incidence","NL"
2026-02-18,2,2026-02-22,0.01,70.93,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.025,74.475,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.05,78.8,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.1,82,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.15,83.85,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.2,85.8,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.25,87,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.3,87.7,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.35,90,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.4,92,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.45,93,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.5,94,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.55,94.45,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.6,96,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.65,98.35,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.7,100,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.75,100,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.8,102.2,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.85,107,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.9,109.1,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.95,114,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.975,114.525,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.99,117.05,"quantile","ILI incidence","NO"
2026-02-18,2,2026-02-22,0.01,397.96,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.025,400.9,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.05,406,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.1,413.9,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.15,418.85,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.2,421,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.25,425,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.3,426.7,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.35,431.65,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.4,433,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.45,436.55,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.5,439,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.55,442,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.6,445,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.65,447.7,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.7,450,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.75,454,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.8,458,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.85,461,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.9,464.7,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.95,476.05,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.975,484.05,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.99,490.11,"quantile","ILI incidence","PL"
2026-02-18,2,2026-02-22,0.01,48.99,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.025,50.475,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.05,52.9,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.1,54,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.15,56,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.2,56,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.25,58,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.3,59,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.35,60,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.4,61.6,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.45,63,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.5,64,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.55,65,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.6,66,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.65,66.35,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.7,69,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.75,70.25,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.8,72,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.85,72.15,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.9,74,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.95,75.1,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.975,79.05,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.99,81.03,"quantile","ILI incidence","RO"
2026-02-18,2,2026-02-22,0.01,240.97,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.025,244.95,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.05,250.8,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.1,254,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.15,255.85,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.2,258.8,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.25,260.75,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.3,262,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.35,265.65,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.4,269,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.45,271,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.5,272,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.55,273,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.6,275,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.65,276,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.7,278,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.75,283,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.8,285.2,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.85,288,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.9,293.1,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.95,298.05,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.975,301.525,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.99,306.05,"quantile","ILI incidence","SK"
2026-02-18,2,2026-02-22,0.01,181.96,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.025,185.475,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.05,191.8,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.1,196.9,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.15,199.85,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.2,204.6,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.25,206,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.3,208,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.35,209.65,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.4,211,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.45,213.55,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.5,215,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.55,216,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.6,218.4,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.65,220,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.7,222,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.75,226.25,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.8,228.2,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.85,231.15,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.9,234,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.95,239.05,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.975,244.675,"quantile","ILI incidence","SI"
2026-02-18,2,2026-02-22,0.99,250.02,"quantile","ILI incidence","SI"
2026-02-18,3,2026-03-01,0.01,2810.56,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.025,2817.325,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.05,2836,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.1,2848.9,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.15,2856.55,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.2,2866,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.25,2873,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.3,2884,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.35,2888.65,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.4,2898,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.45,2905.55,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.5,2911,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.55,2919.35,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.6,2929,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.65,2935.35,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.7,2945.6,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.75,2949.25,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.8,2954.6,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.85,2963.15,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.9,2971.3,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.95,2984.35,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.975,2994.625,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.99,3010.06,"quantile","ILI incidence","AT"
2026-02-18,3,2026-03-01,0.01,618.98,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.025,633.7,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.05,652.85,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.1,657.9,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.15,662,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.2,668.4,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.25,673.5,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.3,677,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.35,682.65,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.4,687.6,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.45,691.55,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.5,698,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.55,701,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.6,705.4,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.65,707.35,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.7,712.3,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.75,715,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.8,719,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.85,725,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.9,729.2,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.95,745.15,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.975,748,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.99,752.05,"quantile","ILI incidence","BE"
2026-02-18,3,2026-03-01,0.01,176.94,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.025,181.9,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.05,185.95,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.1,192.7,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.15,196,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.2,199,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.25,200,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.3,204.7,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.35,207,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.4,209,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.45,210,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.5,211,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.55,213.45,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.6,214,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.65,216,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.7,217,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.75,220,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.8,224,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.85,228.15,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.9,230,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.95,233.3,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.975,242.1,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.99,245.08,"quantile","ILI incidence","HR"
2026-02-18,3,2026-03-01,0.01,54.99,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.025,59.425,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.05,61,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.1,63,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.15,66,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.2,68,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.25,70,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.3,71,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.35,71.65,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.4,73,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.45,74,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.5,75,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.55,76,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.6,77.4,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.65,78.35,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.7,81,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.75,82,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.8,83,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.85,84.15,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.9,86.1,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.95,89,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.975,90,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.99,90,"quantile","ILI incidence","CZ"
2026-02-18,3,2026-03-01,0.01,140.91,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.025,143.9,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.05,149,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.1,151,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.15,154,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.2,158,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.25,159,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.3,162.7,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.35,165.65,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.4,167.6,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.45,169,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.5,171,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.55,171.45,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.6,173,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.65,175.35,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.7,177,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.75,179,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.8,180,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.85,182.15,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.9,184,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.95,186.05,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.975,187,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.99,188.06,"quantile","ILI incidence","DK"
2026-02-18,3,2026-03-01,0.01,337.97,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.025,338,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.05,342,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.1,344,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.15,352,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.2,355,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.25,357.75,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.3,364,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.35,366.65,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.4,369,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.45,371.55,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.5,373,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.55,374,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.6,375,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.65,377.35,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.7,380.3,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.75,386,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.8,390.2,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.85,396,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.9,397.1,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.95,402.1,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.975,404.525,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.99,412.08,"quantile","ILI incidence","EE"
2026-02-18,3,2026-03-01,0.01,267.9,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.025,272,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.05,273.95,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.1,282.8,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.15,287.85,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.2,290.8,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.25,293,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.3,295,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.35,298,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.4,299.6,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.45,304.55,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.5,306,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.55,308.45,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.6,309.4,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.65,312,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.7,314.3,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.75,316,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.8,317,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.85,321.15,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.9,325.3,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.95,331.05,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.975,339.575,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.99,341.02,"quantile","ILI incidence","FR"
2026-02-18,3,2026-03-01,0.01,1198.78,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.025,1210.475,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.05,1212.95,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.1,1220.9,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.15,1233.85,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.2,1237.8,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.25,1245.75,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.3,1248,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.35,1252,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.4,1253.6,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.45,1257,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.5,1259,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.55,1265,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.6,1269.8,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.65,1277.35,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.7,1280.3,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.75,1285.25,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.8,1290.2,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.85,1295.15,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.9,1304.1,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.95,1317.1,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.975,1322.525,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.99,1324.08,"quantile","ILI incidence","GR"
2026-02-18,3,2026-03-01,0.01,1127.54,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.025,1129.475,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.05,1139.95,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.1,1153.6,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.15,1158.7,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.2,1163,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.25,1166,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.3,1169,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.35,1171,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.4,1177.6,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.45,1182.55,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.5,1187.5,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.55,1191.9,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.6,1196.8,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.65,1202,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.7,1206,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.75,1211.25,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.8,1217.2,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.85,1221.15,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.9,1228.6,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.95,1240.05,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.975,1245.15,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.99,1250.09,"quantile","ILI incidence","HU"
2026-02-18,3,2026-03-01,0.01,33.98,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.025,36,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.05,37,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.1,40,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.15,41,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.2,42,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.25,43,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.3,44,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.35,45,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.4,46,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.45,47,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.5,47,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.55,48,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.6,49,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.65,50,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.7,51,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.75,52,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.8,53,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.85,54.15,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.9,56,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.95,57.05,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.975,59.575,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.99,62.1400000000001,"quantile","ILI incidence","IE"
2026-02-18,3,2026-03-01,0.01,452,"quantile","ILI incidence","IT"
2026-02-18,3,2026-03-01,0.025,453.475,"quantile","ILI incidence","IT"
2026-02-18,3,2026-03-01,0.05,458,"quantile","ILI incidence","IT"
